,index,carat,cut,color,clarity,depth,table,price,x,y,z
1798,1124,0.83,Very Good,D,SI2,63.1,57.0,2918,5.95,5.9,3.74
1799,43594,0.31,Ideal,H,VS2,61.8,57.0,507,4.32,4.36,2.68
1800,22714,1.5,Very Good,D,SI2,64.0,56.0,10730,7.17,7.23,4.61
1801,38803,0.31,Ideal,G,VVS1,62.5,54.0,1046,4.37,4.33,2.72
1802,44861,0.51,Very Good,H,VS1,60.7,56.0,1628,5.18,5.21,3.16
1803,14673,1.0,Good,G,VS1,58.6,62.0,5921,6.5,6.53,3.82
1804,39189,0.35,Ideal,D,VS2,62.4,57.0,1063,4.56,4.51,2.83
1805,22701,0.3,Fair,E,SI1,64.5,49.0,630,4.28,4.25,2.75
1806,48918,0.54,Premium,E,VS1,60.3,58.0,2041,5.32,5.26,3.19
1807,29824,0.31,Very Good,E,VVS2,61.5,55.0,710,4.37,4.41,2.7
1808,29867,0.3,Very Good,D,VS2,62.9,61.0,710,4.27,4.29,2.69
1809,34253,0.33,Very Good,D,VVS2,61.9,56.0,856,4.44,4.48,2.76
1810,27822,0.34,Premium,D,SI2,59.2,59.0,650,4.58,4.54,2.7
1811,53257,0.86,Good,G,SI2,63.2,53.0,2647,6.06,6.1,3.84
1812,29952,0.33,Very Good,I,SI1,62.8,58.0,445,4.39,4.43,2.77
1813,38701,0.37,Premium,E,VS2,62.3,59.0,1041,4.59,4.56,2.85
1814,30719,0.35,Fair,E,VVS2,66.2,58.0,738,4.41,4.35,2.9
1815,8409,1.04,Ideal,F,SI1,59.9,56.0,4403,6.64,6.58,3.96
1816,22968,1.07,Very Good,F,IF,59.4,59.0,11019,6.64,6.7,3.96
1817,24333,1.52,Very Good,G,VS2,60.8,57.0,12596,7.41,7.49,4.53
1818,29390,0.31,Very Good,E,SI1,63.5,57.0,698,4.32,4.28,2.73
1819,50010,0.95,Premium,J,I1,61.7,59.0,2195,6.32,6.26,3.88
1820,18364,0.37,Premium,F,SI1,61.5,59.0,616,4.59,4.62,2.83
1821,11808,1.01,Premium,F,SI1,62.9,58.0,5090,6.43,6.35,4.02
1822,10307,1.18,Very Good,I,SI2,63.5,57.0,4763,6.75,6.8,4.3
1823,585,0.7,Ideal,E,VS2,61.5,54.0,2835,5.7,5.75,3.52
1824,17372,0.32,Good,D,SI2,63.9,58.0,612,4.33,4.31,2.76
1825,53620,0.3,Good,D,SI1,63.2,56.0,552,4.24,4.27,2.69
1826,9246,1.01,Very Good,H,VS2,63.3,57.0,4559,6.32,6.27,3.99
1827,31553,0.31,Ideal,F,IF,59.7,60.0,766,4.4,4.44,2.64
1828,14828,1.01,Very Good,E,SI1,63.1,57.0,5973,6.4,6.37,4.03
1829,12796,1.11,Very Good,H,SI1,62.5,58.0,5335,6.61,6.64,4.14
1830,9006,1.01,Premium,H,SI1,62.3,61.0,4513,6.39,6.32,3.96
1831,926,0.7,Very Good,H,IF,62.8,56.0,2882,5.62,5.65,3.54
1832,26595,1.54,Ideal,G,VVS1,60.8,57.0,16316,7.49,7.45,4.54
1833,22256,1.4,Ideal,G,VS2,61.7,56.0,10311,7.2,7.25,4.46
1834,147,0.73,Very Good,D,SI1,60.2,56.0,2768,5.83,5.87,3.52
1835,11807,1.04,Premium,H,SI1,61.0,58.0,5090,6.6,6.54,4.01
1836,34652,0.31,Premium,E,VS2,60.5,60.0,872,4.36,4.34,2.63
1837,53035,0.71,Very Good,G,SI1,60.2,58.0,2604,5.71,5.75,3.45
1838,2522,1.04,Very Good,H,I1,61.6,61.0,3203,6.45,6.47,3.98
1839,49645,0.3,Premium,H,SI1,61.3,58.0,540,4.33,4.29,2.64
1840,51460,0.7,Premium,E,SI2,62.0,60.0,2376,5.72,5.67,3.53
1841,25295,1.58,Ideal,H,VS1,60.4,57.0,13950,7.55,7.65,4.59
1842,26032,0.32,Ideal,F,VS2,61.3,57.0,645,4.37,4.4,2.69
1843,36518,0.3,Premium,F,VVS2,61.5,58.0,945,4.31,4.29,2.64
1844,9452,1.0,Good,H,SI1,63.8,53.0,4596,6.39,6.27,4.04
1845,45391,0.54,Premium,D,SI1,60.0,58.0,1667,5.3,5.26,3.17
1846,29580,0.41,Very Good,E,SI1,62.8,58.0,705,4.72,4.77,2.98
1847,38574,0.4,Premium,H,VS1,62.4,60.0,1035,4.74,4.69,2.94
1848,23768,1.65,Very Good,H,VS1,62.0,56.0,11823,7.53,7.59,4.68
1849,7524,1.01,Premium,G,SI2,59.1,59.0,4242,6.55,6.51,3.86
1850,33916,0.3,Ideal,E,VS2,62.4,57.0,844,4.26,4.24,2.65
1851,53906,0.75,Very Good,E,SI1,63.0,55.0,2753,5.76,5.79,3.64
1852,30317,0.36,Premium,H,VVS2,60.6,58.0,726,4.58,4.6,2.78
1853,1572,0.55,Premium,D,VVS1,60.3,59.0,3006,5.34,5.3,3.21
1854,14474,1.05,Ideal,F,SI1,61.3,54.0,5842,6.58,6.61,4.04
1855,30760,0.25,Premium,E,VVS2,62.5,59.0,740,4.05,4.02,2.52
1856,49018,0.5,Ideal,F,VVS2,62.2,54.0,2052,5.09,5.11,3.17
1857,27217,2.19,Premium,H,SI2,61.7,58.0,17554,8.38,8.28,5.14
1858,44649,0.28,Very Good,G,VVS2,62.5,53.0,522,4.18,4.21,2.62
1859,52780,0.63,Ideal,E,VS1,61.9,55.0,2565,5.46,5.5,3.4
1860,31582,0.35,Ideal,E,VS2,61.7,56.0,767,4.52,4.56,2.8
1861,52132,0.52,Premium,D,VVS2,59.8,60.0,2467,5.28,5.22,3.14
1862,19647,1.52,Premium,J,VS1,62.0,59.0,8258,7.36,7.34,4.56
1863,41561,0.5,Ideal,G,SI1,61.7,57.0,1237,5.06,5.08,3.13
1864,7027,1.12,Ideal,G,SI2,62.8,54.0,4158,6.7,6.64,4.19
1865,48856,0.5,Ideal,D,VS1,62.4,53.7,2033,5.08,5.12,3.18
1866,49763,0.53,Ideal,F,VVS2,61.9,56.0,2160,5.18,5.22,3.22
1867,3780,1.01,Premium,I,SI2,62.9,58.0,3461,6.34,6.31,3.98
1868,6328,0.71,Ideal,D,VS2,61.7,56.0,4029,5.71,5.74,3.53
1869,8331,1.09,Premium,H,SI2,61.2,62.0,4395,6.63,6.58,4.04
1870,52508,0.73,Premium,F,SI1,62.1,58.0,2527,5.74,5.72,3.56
1871,50399,0.73,Ideal,F,SI2,60.5,59.0,2255,5.83,5.88,3.54
1872,6583,1.03,Ideal,I,SI1,61.3,56.0,4078,6.49,6.53,3.99
1873,36944,0.26,Ideal,G,VS1,62.1,55.0,478,4.09,4.12,2.55
1874,18674,1.61,Very Good,I,SI2,60.9,63.0,7636,7.5,7.54,4.58
1875,52894,0.72,Ideal,H,VS1,61.9,56.0,2585,5.73,5.78,3.56
1876,2726,0.34,Ideal,E,SI1,61.9,55.0,565,4.51,4.53,2.8
1877,50633,0.23,Very Good,E,VS2,60.8,58.0,402,3.97,4.05,2.44
1878,48419,0.51,Premium,G,VVS1,61.6,59.0,1971,5.12,5.08,3.14
1879,33901,0.3,Ideal,E,VS2,62.3,57.0,844,4.3,4.27,2.67
1880,36192,0.4,Ideal,G,VVS2,62.6,57.0,931,4.68,4.75,2.95
1881,8907,0.9,Ideal,H,SI1,62.1,56.0,4492,6.14,6.19,3.83
1882,49504,0.55,Ideal,H,IF,61.9,56.0,2120,5.26,5.34,3.26
1883,15466,1.14,Very Good,F,SI1,61.3,62.0,6194,6.71,6.77,4.13
1884,27763,0.32,Premium,H,VS2,60.6,58.0,648,4.47,4.44,2.7
1885,53496,0.73,Premium,G,VS1,63.0,57.0,2683,5.75,5.67,3.6
1886,5747,0.9,Very Good,E,VS2,63.4,59.0,3894,6.19,6.11,3.9
1887,48047,0.64,Premium,E,VS2,61.6,62.0,1926,5.48,5.46,3.37
1888,23961,1.56,Very Good,H,VVS2,63.3,58.0,12098,7.3,7.35,4.64
1889,30626,0.28,Ideal,I,VS1,62.4,54.0,448,4.18,4.19,2.61
1890,22278,1.5,Premium,I,IF,62.9,58.0,10332,7.31,7.21,4.57
1891,48213,0.57,Ideal,F,VS1,61.9,56.0,1949,5.3,5.39,3.31
1892,29924,0.31,Ideal,D,VS1,61.6,55.0,713,4.3,4.33,2.66
1893,49150,0.6,Ideal,E,SI1,61.2,57.0,2069,5.43,5.45,3.33
1894,28461,0.32,Very Good,H,VVS1,62.3,56.0,672,4.35,4.37,2.72
1895,7064,0.33,Very Good,G,VS2,59.3,61.0,579,4.49,4.51,2.67
1896,38096,0.36,Premium,E,VS2,59.3,59.0,1013,4.68,4.6,2.75
1897,25780,2.06,Fair,J,VS1,64.6,58.0,14750,7.91,8.04,5.15
1898,17951,1.55,Premium,I,SI2,61.5,58.0,7256,7.39,7.46,4.57
1899,41857,0.55,Ideal,F,SI2,61.1,56.0,1256,5.29,5.32,3.24
1900,50088,0.74,Premium,G,SI2,60.1,58.0,2206,5.89,5.86,3.53
1901,15368,0.3,Very Good,G,VS1,62.1,60.0,605,4.24,4.3,2.65
1902,35355,0.42,Premium,D,SI2,62.1,59.0,898,4.82,4.78,2.98
1903,15537,1.09,Ideal,I,VS1,61.8,55.0,6225,6.59,6.62,4.08
1904,22691,0.29,Very Good,E,VVS1,60.9,61.0,629,4.23,4.27,2.59
1905,20283,1.52,Very Good,I,SI1,62.6,60.0,8703,7.3,7.33,4.58
1906,20540,1.52,Good,J,VVS2,57.9,62.0,8861,7.61,7.63,4.41
1907,7205,1.21,Very Good,J,VS2,62.4,58.0,4191,6.79,6.83,4.25
1908,7339,0.91,Premium,E,SI1,62.6,58.0,4211,6.14,6.17,3.85
1909,5253,0.59,Ideal,D,VVS1,62.3,54.0,3791,5.36,5.39,3.35
1910,35874,0.4,Ideal,D,VS2,62.8,56.0,918,4.66,4.7,2.94
1911,681,0.75,Ideal,J,SI1,61.5,56.0,2850,5.83,5.87,3.6
1912,18044,0.35,Very Good,E,SI1,60.7,59.0,614,4.52,4.57,2.76
1913,2098,0.9,Good,H,SI2,64.3,58.0,3114,5.97,6.03,3.86
1914,24797,1.56,Premium,G,VS2,61.9,58.0,13178,7.4,7.44,4.59
1915,47557,0.7,Ideal,J,VS2,62.4,55.0,1874,5.68,5.7,3.55
1916,39311,0.33,Premium,D,VS2,61.1,56.0,1069,4.54,4.5,2.76
1917,48524,0.54,Ideal,G,VVS2,62.1,56.0,1985,5.19,5.22,3.23
1918,48671,0.5,Very Good,F,VVS2,61.9,56.0,2003,5.09,5.12,3.16
1919,44164,0.63,Ideal,J,SI1,61.8,56.0,1565,5.47,5.52,3.39
1920,17396,0.32,Ideal,D,SI2,62.6,56.0,612,4.4,4.38,2.75
1921,25086,2.04,Very Good,J,VS2,63.0,58.0,13609,7.99,8.02,5.04
1922,40876,0.42,Ideal,E,VVS1,61.8,56.0,1176,4.81,4.83,2.98
1923,45015,0.54,Ideal,G,VS2,60.7,56.0,1637,5.29,5.25,3.2
1924,1736,0.32,Premium,G,VS2,62.3,58.0,561,4.36,4.41,2.73
1925,21063,1.5,Premium,F,SI2,60.8,59.0,9240,7.3,7.36,4.46
1926,31900,0.3,Premium,G,VS1,62.3,59.0,776,4.3,4.27,2.67
1927,27673,1.5,Very Good,G,VS2,60.7,59.0,18691,7.31,7.38,4.46
1928,18012,1.07,Ideal,F,SI1,61.5,56.0,7286,6.58,6.62,4.06
1929,18080,1.01,Very Good,E,VS1,62.6,57.0,7306,6.28,6.37,3.96
1930,27404,1.93,Fair,F,VS1,58.9,62.0,17995,8.17,7.97,4.75
1931,17987,1.14,Premium,F,VS2,62.0,59.0,7275,6.71,6.64,4.14
1932,33076,0.26,Ideal,E,VVS1,61.7,56.0,814,4.11,4.09,2.53
1933,48282,0.53,Ideal,D,VS2,62.3,56.0,1956,5.17,5.14,3.21
1934,23626,1.45,Premium,F,VS2,61.1,58.0,11650,7.31,7.23,4.44
1935,42088,0.42,Ideal,E,VVS2,61.8,56.0,1273,4.8,4.78,2.96
1936,51009,0.73,Ideal,I,VS2,62.1,54.0,2327,5.79,5.8,3.6
1937,46944,0.52,Ideal,E,VS2,61.2,56.0,1815,5.23,5.16,3.18
1938,40732,0.35,Ideal,D,VVS2,60.8,56.0,1162,4.58,4.6,2.79
1939,23981,1.75,Ideal,I,VS2,61.0,56.0,12127,7.75,7.82,4.75
1940,34146,0.33,Ideal,H,VVS2,62.2,54.0,854,4.46,4.44,2.77
1941,53449,0.52,Ideal,E,VVS2,61.3,56.0,2675,5.18,5.2,3.18
1942,45187,0.51,Premium,G,VS1,62.1,60.0,1656,5.1,5.11,3.17
1943,47185,0.57,Ideal,G,VS1,62.3,53.7,1837,5.32,5.35,3.32
1944,16810,1.02,Ideal,E,VS2,60.7,56.0,6704,6.58,6.61,4.0
1945,30551,0.31,Premium,E,VS1,60.0,59.0,734,4.38,4.42,2.64
1946,29357,0.31,Premium,G,VS2,61.5,60.0,698,4.34,4.31,2.66
1947,2322,1.01,Fair,H,SI2,64.5,54.0,3167,6.26,6.15,4.0
1948,21632,1.51,Very Good,E,SI2,58.8,58.0,9727,7.53,7.61,4.45
1949,998,0.74,Premium,D,VS2,61.8,58.0,2897,5.81,5.77,3.58
1950,22317,1.63,Ideal,E,SI2,61.7,57.0,10357,7.5,7.54,4.64
1951,27548,2.02,Premium,F,SI2,61.7,58.0,18320,8.11,8.15,5.02
1952,47708,0.58,Ideal,G,VS1,62.0,57.0,1884,5.32,5.35,3.31
1953,49098,0.64,Good,F,VS2,59.3,60.7,2063,5.59,5.66,3.34
1954,17141,1.0,Good,F,VS2,61.1,61.0,6841,6.38,6.45,3.92
1955,50197,0.71,Very Good,J,VVS2,61.1,58.0,2226,5.7,5.75,3.5
1956,22853,1.22,Ideal,G,VVS1,61.1,56.0,10888,6.91,6.94,4.23
1957,15269,1.2,Very Good,E,SI2,61.4,58.0,6130,6.81,6.88,4.2
1958,11010,1.01,Premium,G,SI1,61.5,59.0,4916,6.43,6.48,3.97
1959,6483,1.24,Fair,G,SI2,65.7,57.0,4058,6.72,6.68,4.4
1960,15280,1.16,Premium,G,SI1,62.5,58.0,6132,6.73,6.68,4.19
1961,27294,1.72,Premium,G,VS1,59.4,60.0,17765,7.86,7.82,4.66
1962,25224,2.04,Very Good,J,VS2,62.4,57.0,13825,8.04,8.19,5.06
1963,36781,0.39,Ideal,F,VS1,60.9,56.0,956,4.75,4.68,2.87
1964,9194,1.02,Ideal,E,SI2,61.6,56.0,4547,6.55,6.48,3.99
1965,35317,0.4,Ideal,H,SI1,61.8,57.0,896,4.75,4.77,2.94
1966,47171,0.59,Premium,D,SI1,62.8,57.0,1835,5.38,5.32,3.36
1967,45533,0.55,Ideal,H,VS1,61.2,56.0,1686,5.26,5.3,3.23
1968,28154,0.3,Ideal,H,VVS1,61.4,56.0,665,4.32,4.35,2.66
1969,29599,0.35,Premium,H,VVS2,62.7,58.0,706,4.46,4.5,2.81
1970,44756,0.51,Ideal,F,VS2,62.8,57.0,1619,5.1,5.06,3.19
1971,13378,0.32,Ideal,H,SI2,61.5,56.0,420,4.43,4.45,2.73
1972,50117,0.65,Ideal,H,VVS2,61.6,58.0,2210,5.56,5.6,3.44
1973,23263,1.04,Very Good,E,IF,63.6,58.0,11269,6.41,6.43,4.08
1974,50775,0.52,Ideal,E,VVS2,61.8,56.0,2301,5.16,5.19,3.2
1975,32776,0.34,Premium,D,SI1,62.4,58.0,803,4.46,4.42,2.77
1976,24023,2.0,Very Good,J,SI1,62.2,59.0,12196,7.92,7.97,4.94
1977,46596,0.54,Ideal,F,VS2,62.2,57.0,1786,5.24,5.21,3.25
1978,50917,0.7,Very Good,D,SI1,62.5,63.0,2318,5.7,5.63,3.54
1979,51980,0.3,Ideal,D,SI1,61.0,58.0,547,4.32,4.33,2.64
1980,52646,0.24,Very Good,E,VVS2,62.4,58.0,552,3.96,3.99,2.48
1981,16890,1.47,Premium,I,SI2,62.4,55.0,6742,7.34,7.24,4.55
1982,1030,0.7,Very Good,G,VVS2,59.3,62.0,2905,5.78,5.82,3.44
1983,11337,1.01,Premium,F,SI1,59.5,62.0,4989,6.53,6.45,3.86
1984,47980,0.32,Ideal,E,SI1,61.5,55.0,532,4.4,4.44,2.72
1985,39883,0.42,Ideal,G,VVS2,62.1,57.0,1103,4.8,4.77,2.97
1986,5034,1.03,Premium,H,SI2,62.7,62.0,3749,6.43,6.38,4.02
1987,22903,1.71,Ideal,J,VVS2,61.6,59.0,10945,7.65,7.68,4.72
1988,14848,1.23,Premium,H,VS2,59.3,58.0,5979,7.0,6.94,4.13
1989,2530,0.7,Ideal,G,VVS2,61.0,56.0,3205,5.74,5.77,3.51
1990,50952,0.74,Good,G,VS2,64.2,53.0,2322,5.72,5.69,3.66
1991,6246,0.9,Ideal,G,SI1,61.9,59.0,4008,6.16,6.19,3.82
1992,37217,0.38,Good,E,VVS1,62.4,64.0,975,4.61,4.59,2.87
1993,664,1.01,Good,H,I1,64.2,61.0,2846,6.25,6.18,3.99
1994,36070,0.4,Ideal,D,SI1,63.0,57.0,924,4.7,4.66,2.95
1995,48985,0.23,Ideal,F,VVS2,61.4,57.0,538,3.96,3.99,2.44
1996,44876,0.52,Ideal,G,VS1,62.3,54.0,1629,5.15,5.18,3.22
1997,27789,0.37,Premium,E,SI1,59.3,58.0,649,4.73,4.75,2.81
1998,51231,0.56,Ideal,E,VS1,60.0,55.0,2352,5.43,5.4,3.25
1999,21656,1.22,Ideal,F,VS1,61.5,56.0,9756,6.89,6.84,4.22
2000,11680,1.0,Good,E,SI1,64.2,58.0,5061,6.25,6.28,4.02
2001,22408,1.21,Very Good,E,VS1,60.0,58.0,10430,6.89,6.97,4.16
2002,52100,0.55,Ideal,D,VS2,60.2,56.0,2459,5.33,5.38,3.22
2003,30547,0.31,Premium,E,VS1,61.0,58.0,734,4.37,4.39,2.67
2004,6939,1.0,Fair,E,SI1,66.3,62.0,4140,6.27,6.06,4.09
2005,15880,1.0,Good,F,VS2,63.9,62.0,6352,6.26,6.32,4.02
2006,15484,1.16,Premium,H,VS2,62.3,56.0,6202,6.77,6.68,4.19
2007,31762,0.34,Ideal,F,VVS2,61.5,56.0,773,4.47,4.5,2.76
2008,24526,1.91,Ideal,G,SI2,62.2,55.0,12816,7.94,7.9,4.93
2009,41133,0.5,Very Good,G,SI1,62.2,60.0,1197,5.03,5.07,3.14
2010,5227,0.92,Good,I,VS2,59.6,61.0,3785,6.28,6.34,3.76
2011,49427,0.7,Premium,F,SI2,61.9,62.0,2107,5.69,5.66,3.51
2012,21726,2.01,Premium,J,SI1,61.7,60.0,9793,8.12,8.09,5.0
2013,50410,1.01,Premium,F,I1,62.6,57.0,2257,6.42,6.3,3.99
2014,35366,0.38,Premium,H,VS2,63.0,56.0,898,4.61,4.57,2.89
2015,45879,0.57,Ideal,D,VS2,60.3,57.0,1718,5.42,5.4,3.26
2016,24814,2.01,Ideal,F,SI2,62.9,56.0,13201,8.05,7.9,5.02
2017,24439,2.04,Ideal,J,SI1,62.6,55.0,12696,8.08,8.12,5.07
2018,2331,0.92,Ideal,J,SI1,62.3,56.0,3170,6.24,6.29,3.9
2019,47158,0.55,Ideal,G,VS2,61.2,55.0,1833,5.3,5.35,3.26
2020,38349,0.4,Ideal,G,SI1,62.6,55.0,1020,4.71,4.69,2.93
2021,30007,0.43,Very Good,D,SI2,61.1,58.0,716,4.86,4.9,2.98
2022,29110,0.34,Premium,H,VS2,61.7,60.0,689,4.51,4.47,2.77
2023,14467,1.02,Very Good,D,SI1,62.7,57.0,5839,6.42,6.5,4.05
2024,42713,0.56,Good,F,SI1,63.2,56.0,1340,5.24,5.29,3.33
2025,29138,0.34,Ideal,E,VS2,62.5,55.0,692,4.45,4.48,2.79
2026,6100,0.91,Premium,G,SI1,62.8,58.0,3975,6.18,6.15,3.87
2027,38637,0.31,Very Good,H,VS2,60.5,63.0,489,4.33,4.37,2.63
2028,43504,0.43,Premium,F,VVS1,61.5,56.0,1422,4.9,4.86,3.0
2029,27316,2.1,Very Good,I,VS2,59.4,60.0,17837,8.39,8.47,5.01
2030,44591,0.53,Premium,I,VVS1,63.0,56.0,1607,5.19,5.13,3.25
2031,34067,0.3,Premium,D,VS2,62.0,62.0,851,4.27,4.24,2.64
2032,42693,0.54,Ideal,H,VS2,60.1,57.0,1338,5.28,5.33,3.19
2033,22178,1.55,Fair,F,SI1,59.7,66.0,10217,7.59,7.47,4.49
2034,17113,1.23,Very Good,I,VS2,61.2,59.0,6826,6.84,6.81,4.18
2035,50658,0.31,Ideal,H,VS1,62.6,55.0,544,4.31,4.35,2.71
2036,28573,0.3,Premium,H,VS1,63.0,58.0,675,4.28,4.23,2.68
2037,24857,2.18,Premium,I,SI1,63.0,58.0,13263,8.23,8.17,5.22
2038,12217,1.1,Very Good,I,VS1,60.8,58.3,5196,6.63,6.68,4.04
2039,14448,1.01,Very Good,D,SI1,62.8,60.0,5832,6.36,6.42,4.01
2040,1288,0.72,Ideal,G,VS2,61.5,55.0,2952,5.76,5.79,3.55
2041,1670,0.65,Very Good,D,VVS2,57.7,60.0,3025,5.69,5.74,3.3
2042,884,0.9,Fair,I,SI1,65.8,56.0,2873,6.01,5.96,3.94
2043,42690,0.5,Ideal,E,SI1,61.6,57.0,1337,5.08,5.11,3.14
2044,43157,0.54,Very Good,G,SI1,63.2,56.0,1389,5.19,5.16,3.27
2045,3502,0.9,Good,E,SI2,63.2,57.0,3401,6.06,6.15,3.86
2046,32870,0.37,Ideal,G,VS2,60.5,56.0,809,4.65,4.68,2.82
2047,24676,1.5,Ideal,G,VS1,60.6,57.0,13034,7.47,7.36,4.49
2048,7602,0.92,Good,E,SI1,63.2,58.0,4258,6.16,6.18,3.9
2049,18998,1.07,Ideal,H,VVS2,61.3,57.0,7821,6.6,6.62,4.05
2050,23297,1.11,Very Good,E,VVS1,60.2,59.0,11330,6.67,6.79,4.05
2051,23517,1.5,Good,G,VS1,63.8,59.0,11524,7.16,7.22,4.59
2052,40951,0.42,Ideal,D,VS1,61.1,57.0,1179,4.81,4.84,2.95
2053,17703,0.32,Ideal,D,SI2,61.4,56.0,612,4.46,4.43,2.73
2054,45182,0.51,Ideal,E,VS2,61.8,56.0,1656,5.12,5.14,3.17
2055,10993,1.11,Very Good,E,SI2,62.8,55.0,4914,6.6,6.62,4.15
2056,43608,0.34,Very Good,G,SI1,60.8,59.0,507,4.46,4.56,2.74
2057,18218,1.0,Good,E,VS1,63.6,59.0,7392,6.35,6.32,4.03
2058,34664,0.31,Ideal,E,VS2,62.4,54.0,872,4.35,4.31,2.7
2059,29983,0.43,Ideal,I,VS2,61.9,54.0,716,4.87,4.88,3.02
2060,38609,0.46,Ideal,I,VVS2,62.7,56.0,1040,4.9,4.93,3.08
2061,51801,0.7,Very Good,H,VS2,63.4,60.0,2415,5.61,5.59,3.55
2062,45176,0.5,Ideal,E,VS2,60.6,59.0,1655,5.1,5.2,3.12
2063,36168,0.32,Ideal,F,IF,60.9,57.0,929,4.4,4.44,2.69
2064,25392,2.22,Premium,I,SI1,62.7,58.0,14095,8.33,8.28,5.21
2065,34539,0.43,Ideal,H,VS1,61.1,57.0,868,4.88,4.91,2.99
2066,48067,0.51,Premium,D,VS2,58.0,60.0,1928,5.29,5.26,3.06
2067,40916,0.42,Premium,G,VVS1,59.3,59.0,1179,4.9,4.92,2.91
2068,44956,0.58,Very Good,I,VVS1,63.0,57.0,1636,5.29,5.34,3.35
2069,11307,1.02,Ideal,E,SI2,62.6,54.6,4983,6.4,6.44,4.02
2070,29995,0.43,Premium,E,SI2,60.8,58.0,716,4.86,4.88,2.96
2071,31332,0.36,Ideal,F,VS2,61.0,56.0,759,4.61,4.64,2.82
2072,19498,1.23,Ideal,G,VS2,61.5,54.0,8133,6.92,6.89,4.25
2073,14486,1.0,Very Good,D,SI1,63.2,60.0,5851,6.31,6.35,4.0
2074,39050,0.55,Ideal,H,SI2,62.2,54.0,1057,5.28,5.3,3.29
2075,14668,1.51,Fair,F,SI2,65.4,56.0,5919,7.2,7.08,4.67
2076,22224,1.63,Ideal,D,SI2,59.4,59.0,10281,7.73,7.67,4.57
2077,21582,1.62,Very Good,I,VS2,62.0,60.0,9683,7.5,7.57,4.67
2078,13946,1.04,Premium,H,VS2,60.4,59.0,5674,6.51,6.66,3.98
2079,4639,0.73,Ideal,G,VVS1,61.9,57.0,3669,5.76,5.8,3.58
2080,31062,0.27,Ideal,E,VVS1,62.0,56.0,752,4.19,4.16,2.59
2081,32757,0.34,Premium,I,VVS1,61.9,58.0,803,4.52,4.43,2.77
2082,41566,0.5,Premium,E,SI1,61.4,62.0,1238,5.1,5.07,3.12
2083,23399,0.36,Ideal,H,VS1,61.8,57.0,631,4.56,4.6,2.83
2084,1536,0.9,Premium,I,SI2,60.6,60.0,3001,6.23,6.28,3.79
2085,9073,1.14,Premium,D,SI2,62.6,58.0,4520,6.64,6.58,4.14
2086,31532,0.34,Ideal,E,SI1,62.0,57.0,765,4.48,4.46,2.77
2087,31503,0.34,Premium,G,VS2,61.6,58.0,765,4.51,4.45,2.76
2088,12365,0.26,Very Good,F,VVS1,58.7,58.0,597,4.24,4.25,2.49
2089,1278,0.71,Premium,D,VS2,62.1,60.0,2950,5.72,5.68,3.54
2090,46852,0.51,Premium,D,VS2,61.9,62.0,1812,5.12,5.09,3.16
2091,10542,1.01,Ideal,I,VS1,62.6,56.0,4808,6.42,6.36,4.0
2092,50670,0.7,Very Good,G,VS1,60.5,62.0,2287,5.72,5.76,3.47
2093,10949,1.03,Ideal,G,SI1,60.9,57.0,4900,6.54,6.5,3.97
2094,49748,0.63,Ideal,E,VS2,62.1,56.0,2156,5.54,5.51,3.43
2095,8451,1.07,Premium,H,SI2,61.2,60.0,4413,6.53,6.57,4.01
2096,45646,0.25,Ideal,H,VVS1,60.2,56.0,525,4.1,4.11,2.47
2097,52651,0.72,Ideal,H,VS2,62.3,52.0,2548,5.76,5.82,3.61
2098,8270,0.9,Very Good,D,SI1,62.6,58.0,4381,6.11,6.15,3.84
2099,27016,2.71,Premium,E,SI2,60.4,59.0,17146,9.13,9.03,5.48
2100,25942,1.8,Ideal,H,VS1,62.3,56.0,15105,7.79,7.76,4.84
2101,37753,0.38,Ideal,D,VS2,62.0,56.0,998,4.68,4.64,2.89
2102,37980,0.51,Very Good,H,SI1,61.2,55.0,1008,5.19,5.21,3.18
2103,46912,0.65,Very Good,F,SI1,60.0,63.0,1814,5.62,5.54,3.35
2104,40145,0.51,Good,H,SI1,63.6,57.0,1116,5.09,5.04,3.22
2105,10454,1.0,Premium,H,SI1,61.5,58.0,4788,6.45,6.37,3.94
2106,672,0.72,Ideal,E,SI1,60.3,57.0,2847,5.83,5.85,3.52
2107,33589,0.37,Ideal,G,VS2,61.3,57.0,833,4.64,4.6,2.83
2108,43909,0.23,Ideal,H,VS2,62.3,53.0,512,3.96,3.99,2.48
2109,9478,1.02,Good,H,SI1,63.5,58.0,4604,6.36,6.39,4.05
2110,11500,1.05,Very Good,G,SI1,59.7,58.0,5019,6.6,6.66,3.96
2111,12892,1.01,Very Good,E,SI1,61.5,60.0,5372,6.39,6.42,3.94
2112,2476,1.0,Fair,H,SI2,64.4,57.0,3192,6.35,6.29,4.07
2113,33147,0.31,Ideal,G,VVS1,60.8,56.0,816,4.36,4.39,2.66
2114,34425,0.3,Ideal,G,IF,62.1,54.0,863,4.3,4.33,2.68
2115,45443,0.7,Very Good,I,SI2,63.2,60.0,1672,5.62,5.55,3.53
2116,32260,0.3,Very Good,G,VVS1,62.8,58.0,789,4.27,4.3,2.69
2117,53500,0.71,Very Good,E,SI1,63.5,57.0,2685,5.63,5.68,3.59
2118,23388,0.4,Very Good,J,VS1,63.0,58.0,631,4.66,4.7,2.95
